,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
14107,0.0,0.03166238295,3.0,-0.29512800650000004,-0.2768285606,0.0892679895,0
14108,0.0,0.0403555819,2.0,-0.2812816495,-0.269373825,0.0788972849,0
14109,0.0,0.04213809615,3.0,-0.295650138,-0.2918877736,0.0687346895,0
14110,0.0,0.0344812844,3.0,-0.3000821964,-0.29235562295,0.0883875963,0
14111,0.0,0.0235878551,1.0,-0.21621745325,-0.17215455470000002,0.11555394329999999,0
14112,0.0,0.02990440665,5.0,-0.33728079815,-0.2773324587,0.09746818310000001,0
14113,0.0,0.03727376705,4.0,-0.28096388559999996,-0.2493776263,0.07489698890000002,0
14114,0.0,0.03296270865,3.0,-0.3198821312,-0.28345486485,0.08265245085,0
14115,0.0,0.04824450015,4.0,-0.3064110147,-0.20940477655,0.06670366675,0
14116,0.0,0.056684561300000005,4.0,-0.32591022505,-0.22396781005,0.06268139145000001,0
14117,0.0,0.0568261984,3.0,-0.29871562105,-0.2328628553,0.06307733769999999,0
14118,0.0,0.04024133165,4.0,-0.2698363036,-0.26773537535,0.0720522262,0
14119,0.0,0.03963413275,3.0,-0.31165006559999997,-0.30155746845,0.0756940552,0
14120,0.0,0.0273932758,3.0,-0.34575577565,-0.30843857605,0.09883344224999999,0
14121,0.0,0.03596071605,4.0,-0.25047150195,-0.24881510704999998,0.0811024305,0
14122,0.0,0.03221933695,3.0,-0.3537474776,-0.31972421575,0.09145011360000001,0
14123,0.0,0.02524268645,1.0,-0.32501564445,-0.28593788070000004,0.09297140595,0
14124,0.0,-0.00822284435,4.0,-0.2123690514,-0.16166058584999998,0.14225959575,0
14125,0.0,0.0300602403,3.0,-0.3132878013,-0.27691033995000003,0.0972068324,0
14126,0.0,0.011214826099999999,1.0,-0.20918617405,-0.15875175225,0.11983499755,0
14127,0.0,-0.00156956105,3.0,-0.30472072920000004,-0.1997161443,0.1255761508,0
14128,0.0,-0.0494084655,1.0,-0.22834073789999998,-0.2199510407,0.17559481605,0
14129,0.0,0.01981131625,1.0,-0.19611996345,-0.17654621045000002,0.11734384615000001,0
14130,0.0,0.015974938600000002,2.0,-0.208130586,-0.17692126125000002,0.12174198124999999,0
14131,0.0,0.032941376849999995,1.0,-0.1789287489,-0.15283794935,0.1119531489,0
14132,0.0,0.01649907165,1.0,-0.1838727039,-0.1667361797,0.1275702991,0
