,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
4960,0.0,0.0020579415,3.0,-0.1987000258,-0.14369739259999997,0.13604784545,0
4961,0.0,0.03371132185,2.0,-0.2874141508,-0.17449151725,0.0824298792,0
4962,0.0,0.037800430100000004,2.0,-0.2343195663,-0.120660878,0.10475341619999999,1
4963,0.0,0.0396330676,1.0,-0.29376234575,-0.2636898392,0.07885633805,0
4964,0.0,-0.01532020965,1.0,-0.20470890515,-0.14081301745,0.15399728725,0
4965,1.0,0.0532825207,3.0,-0.21428241874999998,-0.150652,0.084146718,1
4966,0.0,0.0067957897,1.0,-0.17023708155,-0.1338421897,0.11863858355000001,0
4967,0.0,0.04539969845,4.0,-0.21922192405,-0.16519858365,0.061244925199999994,0
4968,0.0,0.0048189926000000004,3.0,-0.16475702435,-0.13647018575,0.12327448860000001,0
4969,1.0,0.054078587250000004,3.0,-0.1758524974,-0.1393334798,0.08848287434999999,1
4970,0.0,0.01834425525,3.0,-0.22408432509999998,-0.1850563501,0.11125473485000001,0
4971,1.0,0.0459366175,3.0,-0.2408041642,-0.13086479374999999,0.09403395495,1
4972,0.0,0.02277854535,2.0,-0.2135609231,-0.1593043577,0.10562887395,1
4973,0.0,-0.0507612931,3.0,-0.22694382824999998,-0.16982679835,0.1769966905,0
4974,0.0,0.033455582750000004,4.0,-0.1979733079,-0.11025959105,0.09521852380000001,1
4975,0.0,0.03638485465,3.0,-0.3293474504,-0.28029845165,0.08270640535,1
4976,0.0,0.0348576071,4.0,-0.283732563,-0.1767307532,0.08028050005,0
4977,0.0,0.03892652695,3.0,-0.30772798754999997,-0.29166429565,0.0886072083,0
4978,0.0,0.026375256049999997,4.0,-0.2858814853,-0.17984908195,0.0871173407,0
4979,1.0,0.0351935763,3.0,-0.2350155504,-0.17488249225,0.0881416334,1
4980,0.0,0.04847971005,2.0,-0.2983911819,-0.2584238778,0.06705799715,0
4981,0.0,0.044733648050000005,3.0,-0.27891238394999995,-0.2417890163,0.07896159430000001,1
4982,0.0,-0.01722383395,1.0,-0.20317236765000002,-0.17372890655,0.14210933609999998,0
4983,1.0,0.05113878685,3.0,-0.3118378973,-0.27023579514999996,0.0602078142,0
4984,0.0,0.00837865805,1.0,-0.23019365954999998,-0.128844246,0.13146468839999997,0
4985,0.0,0.0217727383,3.0,-0.3003645388,-0.22987683465,0.09807424584999999,0
4986,0.0,0.03206351665,2.0,-0.1987688938,-0.0935126755,0.111437465,1
